Funding Rounds,Investment Amount (USD),Number of Investors,Growth Rate (%),Startup Age,Industry,Country,Investment-to-Valuation Ratio,Funding Rounds per Investor,Growth-Adjusted Investment,Valuation (USD)
0.5178056865780146,0.6823972726909546,0.6627699694983133,-0.9939041230270885,1.5315350075440621,-0.6843919496295597,-1.1979756384487277,-0.5403654094376064,-0.28494727054560026,-0.4253990462538339,12358527827.868353
-0.512038558803876,0.7093206112669572,1.3635206244975873,0.09556471754654475,-1.373501046219333,1.495477937074351,0.8640628694095446,1.944921085221834,-0.3969474619116861,0.574161209938778,5927235280.188162
1.2043685168326084,1.4829450250611644,-1.299331864499654,-0.5755623296695658,-0.3567384274021449,0.18755600505200454,0.8640628694095446,2.1110855322928264,0.8094545993744389,0.32263483344201516,7545805565.319331
-0.512038558803876,0.3976850773061347,-1.6497071919992912,0.22961210920535946,-0.3567384274021449,-1.556339904311124,1.5514090386956354,1.9058847279509263,1.5294558295849907,0.45767593032691817,5211428908.023629
0.8610871017053116,-1.522403588705861,-0.24820588200074298,1.32068310983866,-1.373501046219333,-0.2484179722887776,0.17671670012345386,-1.135796771157728,-0.12000153417009202,-0.9289347744659924,1415080231.4529824
1.5476499319599053,0.6173879239708663,-1.7197822574992185,0.9390129800690735,-0.7924938354666542,-0.2484179722887776,-1.1979756384487277,2.593408081657397,9.593469607943172,1.2468670456409392,5015410780.912428
-1.19860138905847,1.2017968766560914,-0.24820588200074298,-0.3432491210178352,1.3862832048558924,-1.1203659269703419,0.17671670012345386,-0.7230417697039574,-0.39491109479593917,0.44626721911889383,16357699018.240278
-0.16875714367657918,-1.4157713126894549,-1.1591817334997994,0.7914362367952923,-0.2114866247139751,0.18755600505200454,-0.5106294691626369,-0.5098744304081527,0.0734533418258745,-0.8649994077490364,1565465840.3469183
-0.855319973931173,0.5622575636775095,1.5737458209973696,-0.04168699423160405,0.22426878335053418,-0.2484179722887776,1.5514090386956354,0.4690219427673545,-0.42354750736113156,0.3516672058760454,8096886148.448484
-0.16875714367657918,0.4009794042203251,-0.8788814715000897,-0.974144148957861,0.950527796791383,1.495477937074351,-1.1979756384487277,0.8146071723550924,-0.09885464489118069,-0.49632363278145,6802919454.497738
1.2043685168326084,1.580081988487552,0.6627699694983133,-0.2517479798324026,1.3862832048558924,-1.556339904311124,0.17671670012345386,-0.5712115049454212,-0.22734717212875616,0.7677491745063975,17203808326.963245
-1.5418828041857668,1.291672273806364,-1.2292567989997267,-0.18837364858334807,-1.0829974408429937,-0.2484179722887776,-0.5106294691626369,-1.1204910545828108,-0.3605473997177083,0.6704202742708435,20891484639.41212
0.5178056865780146,0.2891191380909384,0.10216944549889405,-0.33452624958186994,-1.0829974408429937,-1.556339904311124,0.17671670012345386,0.7842051884181022,-0.2252138351503545,-0.050077957780249795,6499884835.941129
1.2043685168326084,1.3480133666888965,-1.6497071919992912,1.682059212185797,-0.6472420327784844,0.18755600505200454,-0.16695638451959152,2.5269607717443128,4.049460135321923,2.8531162258842895,6662238862.925446
0.17452427145071772,0.9285647518738852,-0.948956537000017,1.5042194455627476,1.2410314021677225,-0.6843919496295597,-1.541648723091773,-0.7776693724049047,0.017453246142831537,2.128063307896663,15234607026.317108
-0.855319973931173,0.8372507859760918,-0.5285061440004526,-1.5831429894157694,-0.3567384274021449,-0.6843919496295597,-1.541648723091773,2.4970058301369105,-0.31854732795542606,-0.9420383762462553,5586375044.628251
1.5476499319599053,1.3737046648338211,1.7138959519972243,0.8014052327221098,0.07901698066236443,-1.556339904311124,-0.8543025538056822,0.26835354683231927,-0.28494727054560026,1.8667415101910105,11691080168.103416
0.17452427145071772,0.1898647449141974,-0.4584310785005252,1.5243354552007902,-1.518752848907503,0.6235299823927867,1.5514090386956354,2.60668898430768,-0.16823128164831083,1.2252941938639403,4089854368.774714
-0.16875714367657918,1.6403561680927328,-0.3883560130005978,-1.2173164424584464,1.5315350075440621,1.0595039597335687,1.5514090386956354,-1.096992311157604,-0.23454718443086167,-0.4115458049090943,22981467971.673523
-1.5418828041857668,0.20807090677985962,-0.8088064060001623,-0.0746202843469834,0.950527796791383,-1.556339904311124,0.5203897847664992,-0.2702920529655378,-0.4145474919834996,0.09278137134142195,8856652982.291237
-0.16875714367657918,1.0652948672689604,1.643820886497297,0.051594324797903025,-0.6472420327784844,-1.556339904311124,-0.8543025538056822,-1.0826064075368484,-0.3836902964030474,0.7828438203999849,18893051079.68139
1.2043685168326084,-0.9969793859952082,-0.037980685500960766,0.15003815957522645,-0.6472420327784844,0.18755600505200454,-1.541648723091773,-0.6692744535802104,-0.12366699497843667,-0.6311135972526724,3964715622.1792393
-0.16875714367657918,-0.5736962378763852,0.8729951659980956,1.161535210578394,-0.7924938354666542,-0.2484179722887776,-1.1979756384487277,0.9551128095221613,-0.35391580943945317,0.1154106720326779,3545351528.3056784
-0.16875714367657918,0.21939409910239915,-0.59858120950038,0.9171167925869566,0.950527796791383,1.495477937074351,1.5514090386956354,-0.8834006108591195,-0.1900765202119746,0.8208908182488776,11784319878.459991
0.5178056865780146,0.7199504527301637,0.3123946419986763,0.4193790673837082,0.22426878335053418,-0.2484179722887776,-0.16695638451959152,-0.6247136938071154,-0.2513472131357745,0.8776770117780344,13041915911.934908
-0.16875714367657918,0.5611457473715382,-0.3883560130005978,0.8001591082312572,-0.6472420327784844,-1.556339904311124,-1.541648723091773,0.5584503591862436,-0.23454718443086167,1.0702711916583705,7876334439.049745
0.17452427145071772,1.107753759248497,0.8729951659980956,-0.9499337302784469,1.6767868102322319,-0.6843919496295597,-0.16695638451959152,-1.158597042352721,-0.32738944832643285,-0.24790992873246737,20078014719.067585
-1.19860138905847,-1.3910053662244002,1.643820886497297,-0.9606147973428941,-0.06623482202580534,-0.2484179722887776,0.17671670012345386,-1.0546480976788875,-0.4454046875639519,-1.059480303621251,2223977127.625992
-1.19860138905847,1.7155178768828847,-0.6686562750003074,0.3613452696668773,0.07901698066236443,-1.1203659269703419,-0.16695638451959152,2.1648128198873677,-0.3605473997177083,1.6354329202349809,8005010523.680097
1.5476499319599053,-0.3343265746481948,-1.5095570609994362,-1.592399914204957,-0.2114866247139751,1.0595039597335687,1.20773595405259,-0.9415143276216549,2.033456690732377,-1.04944293975241,8694160540.971277
-0.512038558803876,0.2954289596515594,-0.5285061440004526,0.6426133690306585,1.5315350075440621,-0.6843919496295597,-1.541648723091773,1.208790159304601,-0.26254723227238314,0.6913154350417114,5826669173.859353
0.8610871017053116,-0.09399908336860914,0.4525447729985311,1.6137003829733334,1.6767868102322319,0.6235299823927867,1.5514090386956354,-0.0047279348418770096,-0.23454718443086167,0.9251922817493955,6758206634.670489
1.5476499319599053,-1.2502972869178797,0.03209437999896664,0.6716302678890738,-0.3567384274021449,-0.6843919496295597,1.5514090386956354,1.660674012631565,-0.09885464489118069,-0.7248865647755659,1229453482.539445
-0.855319973931173,-0.8987255156042806,-1.5095570609994362,1.7125002533194715,1.3862832048558924,-0.2484179722887776,-1.541648723091773,0.14255381184451052,0.2694536767165247,-0.0763747254106288,3251064586.116904
-1.19860138905847,0.8072320022957135,-1.5796321264993638,-0.5374665238063702,-0.9377456381548239,1.0595039597335687,0.17671670012345386,-1.0601827602397664,0.18545353319196028,0.04503038078652632,16922409671.52045
0.5178056865780146,1.668373047117862,-1.4394819954995088,-0.16790160337649074,-1.2282492435311634,-0.2484179722887776,-1.1979756384487277,-0.5309804157817014,0.924654796208127,0.9257666075206351,17347814945.71877
-1.5418828041857668,1.3379364662307143,0.8029201004981681,1.0454676151447322,-1.0829974408429937,1.495477937074351,-0.5106294691626369,0.7759830829556637,-0.45930432521280423,2.111140392790399,9907684658.828943
0.17452427145071772,-0.3000790938465995,0.24231957649874886,0.30758389877582554,0.36952058603870397,1.0595039597335687,0.17671670012345386,-0.09521028014032498,-0.27799553452977427,-0.03469955690965214,6102998475.328899
-1.19860138905847,0.21163145604042521,-0.037980685500960766,0.977464821501084,0.6600241914150434,-1.556339904311124,-1.541648723091773,-0.7798359643497467,-0.40590747722097303,0.8566384012563831,11130347512.391493
0.17452427145071772,-1.1485392837795247,0.38246970749860365,-0.7879375464676615,0.36952058603870397,0.6235299823927867,-1.541648723091773,0.8212877257087203,-0.2914505074636311,-0.9446295431029625,1840836654.7642283
-0.16875714367657918,1.392415259898217,-0.24820588200074298,0.1026854289228431,-0.2114866247139751,-1.556339904311124,0.8640628694095446,2.434636710710365,-0.25745631448301565,1.0709073264977547,6878102854.758722
0.8610871017053116,-0.3732191542234753,0.8029201004981681,0.0377089376141214,0.22426878335053418,1.495477937074351,1.20773595405259,1.3139123408208873,-0.26860129667054994,-0.22914254823614408,3798190442.146417
-0.512038558803876,0.005900263879029044,1.29344555899766,-0.8586106068774216,0.5147723887268737,-1.1203659269703419,-0.16695638451959152,0.7341498257626454,-0.39491109479593917,-0.5461122602176848,5665325649.959255
-0.855319973931173,1.4155362763353463,-0.6686562750003074,-0.7777905327564364,-1.0829974408429937,-0.2484179722887776,1.5514090386956354,-0.9209641939832585,-0.29754729207428493,0.05395973547750686,19418366785.32559
-0.855319973931173,1.657693658312437,1.3635206244975873,-1.3648931857322277,0.5147723887268737,-1.556339904311124,-0.5106294691626369,-0.8510301746546148,-0.41934750018490335,-0.594247042389974,20158491149.734688
0.17452427145071772,-1.4678192326314314,-0.3182809475006704,0.7522723242256515,-0.7924938354666542,-1.556339904311124,0.5203897847664992,-1.0130805382502754,-0.19854712292033408,-0.9195172610075399,1672037254.1104138
0.17452427145071772,0.3800753946767848,1.5737458209973696,-0.709787739112788,0.8052759941032133,1.495477937074351,-1.1979756384487277,2.4091355798685212,-0.3605473997177083,-0.29491730303318986,4667230455.884717
-0.855319973931173,0.8821700647645292,-0.7387313405002348,-0.26118292240599783,-0.2114866247139751,-1.556339904311124,-0.8543025538056822,-0.0706889573946187,-0.28494727054560026,0.3501152781285454,11066201278.735676
0.17452427145071772,-1.07290699198792,-0.3182809475006704,1.51525654819601,0.6600241914150434,-1.1203659269703419,-1.541648723091773,-1.1631837812225374,-0.19854712292033408,-0.35426415142592094,4634153806.239821
-1.5418828041857668,0.10392807207226559,-0.4584310785005252,0.09930309101910147,0.6600241914150434,-0.6843919496295597,-0.16695638451959152,-0.5812448263075808,-0.43349489277851416,0.14382877691161372,9563072271.63529
0.5178056865780146,0.83539477526751,-0.8088064060001623,-0.7496637228200583,0.22426878335053418,1.0595039597335687,-0.8543025538056822,-0.31140232296287434,0.017453246142831537,-0.14456691642505734,11926210327.426886
-0.512038558803876,-1.2017998373184637,-1.6497071919992912,0.3782569591855857,0.5147723887268737,-0.6843919496295597,0.8640628694095446,0.933203641370286,1.5294558295849907,-0.7371226923210267,1620392801.4186869
0.8610871017053116,-0.7802414945473912,-0.4584310785005252,1.3723082673168225,0.950527796791383,-0.2484179722887776,-1.541648723091773,-0.3863540270108548,-0.062125837196229494,-0.040157487250778424,4537818813.982469
-0.855319973931173,-1.3799432727233247,-0.3883560130005978,1.130026062738274,-0.2114866247139751,0.6235299823927867,0.5203897847664992,0.14787828939772396,-0.335347356660339,-0.7864098518291294,1354841679.996854
-1.5418828041857668,-0.6129932275181313,-0.6686562750003074,0.74888998632191,-1.2282492435311634,-1.1203659269703419,0.5203897847664992,-0.49173393814577027,-0.42354750736113156,-0.09984184608992142,5586959852.453201
1.5476499319599053,-0.9624170979500932,-0.5285061440004526,-0.1915779687026824,-0.6472420327784844,1.495477937074351,-1.541648723091773,-0.8870856684229035,0.0734533418258745,-0.7030525943993761,4630172763.526157
0.5178056865780146,-0.783265396620547,-0.3883560130005978,-0.3580245971236541,1.0957795994795527,-0.6843919496295597,0.8640628694095446,1.814361867254426,-0.1337470122013844,-0.652759632937959,2357879218.228429
0.8610871017053116,1.7454935564570917,-0.8088064060001623,0.10713587353302952,-1.373501046219333,1.0595039597335687,0.5203897847664992,-1.1021922760115797,0.0894533691638867,1.3300899071650505,23772801009.3952
0.8610871017053116,0.20674501290821914,-1.1591817334997994,1.556912709747355,0.07901698066236443,0.6235299823927867,0.17671670012345386,1.2289007691808915,0.409453915924132,1.269900675528416,5542968257.287758
0.8610871017053116,1.4599301665657136,-0.24820588200074298,-0.5764524185916033,0.950527796791383,-0.2484179722887776,0.5203897847664992,1.7692403189007992,-0.12000153417009202,0.31089191501027547,8054285187.148059
0.8610871017053116,-1.1314008930994945,-0.17813081650081558,-0.5832170943990865,1.3862832048558924,-1.1203659269703419,1.5514090386956354,-0.14555739855352284,-0.13593832029332956,-0.8926226679252414,2590555965.7149515
-1.5418828041857668,0.8258912302312019,0.5926949039983859,-1.3161163128045847,0.22426878335053418,1.0595039597335687,1.5514090386956354,0.9951480617152961,-0.4569005055252968,-0.6884389695143276,7772600871.780343
0.8610871017053116,0.8667848976428626,0.4525447729985311,1.0219692676029482,-0.06623482202580534,0.18755600505200454,0.8640628694095446,-0.8612541171694,-0.23454718443086167,1.5841892187855233,15527195348.04439
-1.5418828041857668,-0.40691526430631236,-0.8088064060001623,0.30010715183071235,-1.6640046515956728,1.495477937074351,0.8640628694095446,-0.5849373576666977,-0.4145474919834996,-0.12324322005117629,6903335389.091311
-0.16875714367657918,-0.0058278426806514455,0.10216944549889405,0.4795490785134284,-1.373501046219333,-1.1203659269703419,-0.5106294691626369,-0.3383451917194665,-0.29988062939441174,0.30952199790266943,8095858828.067322
0.5178056865780146,-0.03384323742410911,-1.0891066679998718,1.4266036915610965,1.3862832048558924,-1.1203659269703419,0.17671670012345386,-0.5664744100049226,0.21905359060178606,0.8840830808961322,8783700785.20548
-1.19860138905847,1.5982171350378673,0.5926949039983859,1.2170767593135206,1.6767868102322319,1.0595039597335687,-0.8543025538056822,1.8850707893698093,-0.4272533960460388,2.6028320555044777,8195466150.18074
-0.855319973931173,0.17217245388175267,-0.8088064060001623,0.08737589946380185,-1.2282492435311634,-1.556339904311124,-1.541648723091773,1.7666603598737423,-0.2705472459413893,0.18426508935242406,4800271506.759951
1.2043685168326084,-0.9838058484921415,0.38246970749860365,0.991528226469273,0.950527796791383,1.495477937074351,-0.5106294691626369,-0.12356474519446417,-0.19390195369316918,-0.3883383480071227,3208096453.804389
1.2043685168326084,0.17289318353518274,-1.2292567989997267,0.03628479533886178,0.22426878335053418,-0.2484179722887776,-1.541648723091773,-0.6490300390686525,0.6474543225770646,0.14853643890862114,10238979645.81396
0.5178056865780146,-0.6851379797593579,-0.10805575100088817,1.0267757477819497,-0.6472420327784844,1.495477937074351,1.5514090386956354,-0.8377452770691903,-0.19254711266857943,-0.061051944254464564,6153889306.393388
0.5178056865780146,-0.4123294276454775,1.5737458209973696,-0.48566334854380033,0.8052759941032133,-0.6843919496295597,-0.5106294691626369,-0.09726875654423596,-0.3395473638365672,-0.5130321869108667,5626482827.87125
-0.512038558803876,1.7632188796387085,-0.4584310785005252,1.4791189379612963,-1.518752848907503,1.0595039597335687,1.5514090386956354,-0.962749040892257,-0.27433672610039217,3.1316394344114404,22063441300.70618
0.17452427145071772,1.3469134025591625,-0.3182809475006704,-1.2602187285006434,-0.7924938354666542,0.18755600505200454,0.8640628694095446,-0.332443570652587,-0.19854712292033408,-0.5266283496230187,14431864169.34468
-0.512038558803876,1.2511159702747,-0.3182809475006704,-1.3301797177727737,-0.06623482202580534,1.0595039597335687,-0.8543025538056822,-0.9315091194480736,-0.29454728694840765,-0.6244041126506854,18506506243.386707
-0.855319973931173,-1.137668133999089,-0.17813081650081558,1.07501856735637,-0.7924938354666542,0.6235299823927867,0.8640628694095446,0.23593259707565714,-0.3550691294878454,-0.531562389906437,2239262009.884896
0.5178056865780146,-0.9450419649229699,1.2233704934977325,0.3684659810431757,-0.06623482202580534,0.18755600505200454,-0.16695638451959152,-0.1674684576508489,-0.3224543113751732,-0.529250044143621,3432586808.6567926
-0.16875714367657918,-1.1506387336948893,1.0131452969979504,1.0390589749060641,0.22426878335053418,1.495477937074351,-1.1979756384487277,-0.25067433866503475,-0.3605473997177083,-0.5533038436547923,2610638765.116803
-0.855319973931173,-1.344876555827471,1.1532954279978052,-0.7548262385678746,1.5315350075440621,-0.2484179722887776,-0.16695638451959152,-0.8739025885065773,-0.4145474919834996,-1.0154790536715228,2291586359.294553
0.8610871017053116,0.5988102662863171,0.9430702314980229,-1.7209287545471406,0.950527796791383,-0.6843919496295597,-0.8543025538056822,2.3869570836268847,-0.27977803094408865,-1.0825934605357717,5174334068.134404
-0.855319973931173,-1.5686268262889624,-1.1591817334997994,-1.5571523928922806,0.950527796791383,0.6235299823927867,1.20773595405259,-0.7061921520886508,-0.15054704090629728,-1.1511995725289246,866057139.4324499
0.5178056865780146,1.439237292934301,-0.3182809475006704,1.6567806867999377,-0.9377456381548239,0.18755600505200454,0.8640628694095446,-0.8499193784482094,-0.15054704090629728,2.9425464714521596,18845746993.929115
-0.512038558803876,1.6306418778667364,-1.2292567989997267,-1.097510473552228,0.6600241914150434,-0.6843919496295597,-1.541648723091773,1.4690671752378068,0.017453246142831537,-0.26345831634634814,9085127518.302149
-1.5418828041857668,1.264346007183767,-1.1591817334997994,-0.1791167237941604,1.6767868102322319,-1.1203659269703419,1.5514090386956354,0.20551411487006382,-0.374547423638469,0.6641238186924558,11515638960.56781
1.5476499319599053,1.123625648108421,-0.3182809475006704,0.13170232778125843,0.36952058603870397,0.6235299823927867,-1.541648723091773,-0.8409003086832341,-0.00654679486418689,0.9088882117604319,16887114468.162745
-0.16875714367657918,-1.0066511428683238,1.3635206244975873,-1.4142041120130933,-1.6640046515956728,-0.2484179722887776,-0.16695638451959152,0.11829352693256688,-0.374547423638469,-1.0581535933233581,2849976436.576566
0.5178056865780146,-0.4163783138996457,-0.037980685500960766,0.8740364887603518,-0.2114866247139751,1.495477937074351,0.17671670012345386,-0.9528709402891796,-0.20430713276201845,0.14997117581580108,8231911404.888959
-0.855319973931173,0.23726629439596994,-0.10805575100088817,1.196604714106663,-0.06623482202580534,1.495477937074351,0.17671670012345386,0.618296678629487,-0.3605473997177083,1.0441403451291702,6641452650.349066
-1.5418828041857668,-1.5909969249192506,-0.3182809475006704,-1.6954722113768743,-0.5019902300903146,0.18755600505200454,0.8640628694095446,-0.12204069782383686,-0.4385475329905181,-1.1602961252050346,579122421.6948707
-0.855319973931173,1.2085987604230277,0.8029201004981681,-1.1685395695308032,1.2410314021677225,-0.2484179722887776,-1.541648723091773,0.5148854498408421,-0.404817745629303,-0.4549101677121972,10240648046.87746
-0.512038558803876,-1.5203283421859612,0.03209437999896664,-0.06803362632390768,1.5315350075440621,1.0595039597335687,1.20773595405259,-0.8416679606163625,-0.3314704269592052,-1.0326630386384439,1212955100.3722916
0.17452427145071772,1.0551856083548943,-1.3694069299995815,-1.5535920372041314,1.5315350075440621,1.495477937074351,1.5514090386956354,-0.3773389488364657,0.521454107290218,-0.8922463319522258,13305043815.736095
-1.19860138905847,1.1281980615786633,0.5926949039983859,-0.26687949150703655,-0.9377456381548239,-1.1203659269703419,-1.1979756384487277,1.9033682833531482,-0.4272533960460388,0.4871557964606901,7008812342.15335
-1.19860138905847,-0.3382659527291256,-0.037980685500960766,-1.443399028655916,-0.7924938354666542,-1.1203659269703419,-1.541648723091773,0.20493450543954195,-0.40590747722097303,-0.9725485946172924,5342730965.915696
0.17452427145071772,-0.8763835868923484,-0.10805575100088817,0.5918783004745335,-0.9377456381548239,1.495477937074351,0.17671670012345386,-0.8958393888126083,-0.23454718443086167,-0.40229743746006363,5176553240.218474
1.5476499319599053,1.1888449614162244,-0.948956537000017,1.611564169560444,-1.2282492435311634,1.0595039597335687,0.8640628694095446,-1.0760830981407543,0.3534538202410892,2.5681360410658267,19654238527.67062
-0.16875714367657918,-1.5161995877275063,0.10216944549889405,-1.6260452754579664,-1.518752848907503,1.0595039597335687,0.17671670012345386,1.0202395111628448,-0.29988062939441174,-1.1514722105181705,631590080.9830602
-0.16875714367657918,0.51419167458817,-1.6497071919992912,1.1403510942339068,-1.373501046219333,0.18755600505200454,-0.16695638451959152,-1.0604673925603327,2.033456690732377,1.3090472741509547,14966432137.19435
1.2043685168326084,1.7161182868466445,-1.1591817334997994,0.0952086819777299,1.0957795994795527,-1.1203659269703419,-0.16695638451959152,1.171949472521145,0.521454107290218,1.2936172273714408,10016527782.74132
-1.5418828041857668,-0.014850663696340775,-1.2292567989997267,1.3092899716365825,1.2410314021677225,-1.556339904311124,1.5514090386956354,-0.17203955742705532,-0.3605473997177083,0.8321286131793413,7540340367.746701
0.8610871017053116,0.5451497360758513,-0.7387313405002348,-0.6971484764198587,-0.3567384274021449,0.6235299823927867,-1.1979756384487277,0.21635434005285392,0.05105330355265729,-0.2158487427829055,8713378948.186407
0.5178056865780146,-1.4721791049303907,1.3635206244975873,0.6589910051961447,0.6600241914150434,1.0595039597335687,-1.541648723091773,0.4719928131061201,-0.3297473470920346,-0.9325149041589436,893681743.5278616
0.5178056865780146,-1.7163390618001013,0.6627699694983133,-0.7297257309664231,1.5315350075440621,0.18755600505200454,-0.16695638451959152,-0.01128158129843312,-0.28494727054560026,-1.1629386788367846,35333149.76319448
-0.512038558803876,1.1258132607333784,-1.5796321264993638,1.2519682450573817,-0.3567384274021449,-1.556339904311124,-0.5106294691626369,0.29384481012727487,0.8574546813884755,2.104180072221928,10666646232.548092
1.2043685168326084,-0.9876819130520171,-0.10805575100088817,-0.025665393634932875,1.0957795994795527,-1.1203659269703419,-1.1979756384487277,-0.5443950386215424,-0.10854696914401506,-0.6726902642143627,3791331978.2543135
0.17452427145071772,1.2557517867265096,-0.948956537000017,-1.4540800957203635,-0.3567384274021449,-0.2484179722887776,-0.8543025538056822,-1.09982722632097,0.017453246142831537,-0.7615995385839563,20389236539.748764
1.2043685168326084,1.593954548538251,0.7328450349982407,0.8181389044564107,-0.3567384274021449,1.495477937074351,-0.8543025538056822,-1.090456359237431,-0.23454718443086167,2.103100560464831,22577045559.21223
-1.5418828041857668,-1.0249762741852442,0.6627699694983133,1.42215324695091,0.22426878335053418,-0.6843919496295597,0.8640628694095446,-1.071980111663667,-0.45774756579613274,-0.3189121036217892,4709629475.220037
0.17452427145071772,0.6332781978229978,-0.8088064060001623,0.5281479336566638,0.07901698066236443,-0.6843919496295597,-1.1979756384487277,-0.8200703799417046,-0.05454687687822369,0.9010846972107014,13831720869.291971
1.5476499319599053,-0.681062099462942,1.0131452969979504,0.17923307621804932,-0.7924938354666542,-1.1203659269703419,0.17671670012345386,-0.7184036714219433,-0.23454718443086167,-0.38739274096313003,5820844542.537277
1.2043685168326084,-0.9615645240897163,1.7138959519972243,1.3756906052205642,-1.6640046515956728,0.18755600505200454,-1.1979756384487277,-0.1792278318632936,-0.30510730499149574,-0.2553817089036248,3375032748.53194
-0.512038558803876,-1.2536755460695206,0.38246970749860365,-0.47480426369494555,-1.373501046219333,-0.6843919496295597,0.8640628694095446,-0.11887361726141935,-0.356482876643939,-0.929938238941535,2036188590.9963207
1.2043685168326084,-0.20589699729261352,-0.8788814715000897,0.35013014924920766,0.07901698066236443,-1.556339904311124,1.5514090386956354,-0.9771057130142144,0.2112997311995186,0.06426607088939415,9684369294.297209
-1.5418828041857668,0.6310226244295574,0.3123946419986763,-0.4454313292677154,0.5147723887268737,-0.6843919496295597,0.17671670012345386,-0.8594953942658679,-0.4529475575947291,0.041772403340012004,14101768667.1437
-0.512038558803876,0.26455973751693335,0.4525447729985311,0.17211236484175121,0.22426878335053418,0.18755600505200454,-1.1979756384487277,0.04017091476330907,-0.3605473997177083,0.3130559039189025,8112943643.786815
